STATE_CODE,STATE_CODE_EXP,SHRP_ID,MONITORED_LANE,LANE_WIDTH,SECTION_LENGTH,SPEED_LIMIT,DIRECTION_OF_TRAVEL,DIRECTION_OF_TRAVEL_EXP,MILEPOST
27,Minnesota,4033,1,12,152.4,,3,Northbound,
27,Minnesota,4034,1,12,152.4,,3,Northbound,
27,Minnesota,4037,1,12,152.4,,4,Southbound,
27,Minnesota,4040,1,12,152.4,,2,Westbound,
27,Minnesota,4050,1,12,152.4,,2,Westbound,
27,Minnesota,4054,1,12,152.4,,2,Westbound,
27,Minnesota,4055,1,12,152.4,,1,Eastbound,
27,Minnesota,4082,1,12,152.4,,1,Eastbound,
27,Minnesota,5076,1,12,152.4,,2,Westbound,
27,Minnesota,6064,1,12,152.4,,2,Westbound,
27,Minnesota,6251,1,12,152.4,,2,Westbound,
27,Minnesota,6300,1,14,152.4,,2,Westbound,
27,Minnesota,7090,1,12,152.4,,4,Southbound,
27,Minnesota,A310,1,12,152.4,,4,Southbound,
27,Minnesota,A320,1,12,152.4,,4,Southbound,
27,Minnesota,A330,1,12,152.4,,4,Southbound,
27,Minnesota,A340,1,12,152.4,,4,Southbound,
27,Minnesota,A350,1,12,152.4,,4,Southbound,
27,Minnesota,B310,1,12,152.4,,2,Westbound,
27,Minnesota,B320,1,12,152.4,,2,Westbound,
27,Minnesota,B330,1,12,152.4,,2,Westbound,
27,Minnesota,B340,1,12,152.4,,2,Westbound,
27,Minnesota,B350,1,12,152.4,,2,Westbound,
27,Minnesota,D310,1,12,152.4,,3,Northbound,
27,Minnesota,D320,1,12,152.4,,3,Northbound,
27,Minnesota,D330,1,12,152.4,,3,Northbound,
27,Minnesota,D340,1,12,152.4,,3,Northbound,
27,Minnesota,D350,1,12,152.4,,3,Northbound,
28,Mississippi,0501,1,12,152.4,,3,Northbound,
28,Mississippi,0502,1,12,152.4,,3,Northbound,
28,Mississippi,0503,1,12,152.4,,3,Northbound,
28,Mississippi,0504,1,12,152.4,,3,Northbound,
28,Mississippi,0505,1,12,152.4,,3,Northbound,
28,Mississippi,0506,1,12,152.4,,3,Northbound,
28,Mississippi,0507,1,12,152.4,,3,Northbound,
28,Mississippi,0508,1,12,152.4,,3,Northbound,
28,Mississippi,0509,1,12,152.4,,3,Northbound,
28,Mississippi,0560,1,12,152.4,,3,Northbound,
28,Mississippi,1001,1,12,152.4,,3,Northbound,
28,Mississippi,1016,1,12,152.4,,3,Northbound,
28,Mississippi,1802,1,12,152.4,,1,Eastbound,
28,Mississippi,2807,1,12,152.4,,1,Eastbound,
28,Mississippi,3018,1,12,152.4,,2,Westbound,
28,Mississippi,3081,1,12,152.4,,2,Westbound,
28,Mississippi,3082,1,12,152.4,,2,Westbound,
28,Mississippi,3083,1,11,152.4,,1,Eastbound,
28,Mississippi,3085,1,11,152.4,,1,Eastbound,
28,Mississippi,3087,1,12,152.4,,4,Southbound,
28,Mississippi,3089,1,12,152.4,,1,Eastbound,
28,Mississippi,3090,1,11,152.4,,1,Eastbound,
28,Mississippi,3091,1,12,152.4,,4,Southbound,
28,Mississippi,3093,1,12,152.4,,1,Eastbound,
28,Mississippi,3094,1,12,152.4,,1,Eastbound,
28,Mississippi,3097,1,12,152.4,,3,Northbound,
28,Mississippi,3099,1,12,152.4,,1,Eastbound,
28,Mississippi,4024,1,12,152.4,,3,Northbound,
28,Mississippi,5006,1,12,152.4,,2,Westbound,
28,Mississippi,5025,1,12,152.4,,2,Westbound,
28,Mississippi,5803,1,12,152.4,,2,Westbound,
28,Mississippi,5805,1,12,152.4,,2,Westbound,
28,Mississippi,7012,1,12,152.4,,2,Westbound,
28,Mississippi,9030,1,12,152.4,,1,Eastbound,
28,Mississippi,A310,1,12,152.4,,1,Eastbound,
28,Mississippi,A320,1,12,152.4,,1,Eastbound,
28,Mississippi,A330,1,12,152.4,,1,Eastbound,
28,Mississippi,A350,1,12,152.4,,1,Eastbound,
28,Mississippi,A410,1,12,152.4,,3,Northbound,
28,Mississippi,A430,1,12,152.4,,3,Northbound,
29,Missouri,0501,1,12,152.4,,3,Northbound,
29,Missouri,0502,1,12,152.4,,3,Northbound,
29,Missouri,0503,1,12,152.4,,3,Northbound,
29,Missouri,0504,1,12,152.4,,3,Northbound,
29,Missouri,0505,1,12,152.4,,3,Northbound,
29,Missouri,0506,1,12,152.4,,3,Northbound,
29,Missouri,0507,1,12,152.4,,3,Northbound,
29,Missouri,0508,1,12,152.4,,3,Northbound,
29,Missouri,0509,1,12,152.4,,3,Northbound,
29,Missouri,0601,1,12,152.4,,4,Southbound,
29,Missouri,0602,1,12,305.0,,4,Southbound,
29,Missouri,0603,1,12,152.4,,4,Southbound,
29,Missouri,0604,1,12,152.4,,4,Southbound,
29,Missouri,0605,1,12,305.0,,4,Southbound,
29,Missouri,0606,1,12,152.4,,4,Southbound,
29,Missouri,0607,1,12,152.4,,4,Southbound,
29,Missouri,0608,1,12,152.4,,4,Southbound,
29,Missouri,0659,1,12,152.4,,4,Southbound,
29,Missouri,0660,1,12,152.4,,4,Southbound,
29,Missouri,0661,1,12,152.4,,4,Southbound,
29,Missouri,0662,1,12,152.4,,4,Southbound,
29,Missouri,0663,1,12,152.4,,4,Southbound,
29,Missouri,0664,1,12,152.4,,4,Southbound,
29,Missouri,0665,1,12,152.4,,4,Southbound,
29,Missouri,0666,1,12,152.4,,4,Southbound,
29,Missouri,0701,1,12,152.4,,3,Northbound,
29,Missouri,0702,1,12,152.4,,3,Northbound,
29,Missouri,0703,1,12,152.4,,3,Northbound,
29,Missouri,0704,1,12,152.4,,3,Northbound,
29,Missouri,0705,1,12,152.4,,3,Northbound,
29,Missouri,0706,1,12,152.4,,3,Northbound,
29,Missouri,0707,1,12,152.4,,3,Northbound,
29,Missouri,0708,1,12,152.4,,3,Northbound,
29,Missouri,0709,1,12,152.4,,3,Northbound,
29,Missouri,0759,1,12,152.4,,3,Northbound,
29,Missouri,0760,1,12,152.4,,3,Northbound,
29,Missouri,0901,1,12,152.4,,4,Southbound,
29,Missouri,0902,1,12,152.4,,4,Southbound,
29,Missouri,0903,1,12,152.4,,4,Southbound,
29,Missouri,0959,1,12,152.4,,4,Southbound,
29,Missouri,0960,1,12,152.4,,4,Southbound,
29,Missouri,0961,1,12,152.4,,4,Southbound,
29,Missouri,0962,1,12,152.4,,4,Southbound,
29,Missouri,0963,1,12,152.4,,4,Southbound,
29,Missouri,0964,1,12,152.4,,4,Southbound,
29,Missouri,1002,1,12,152.4,,2,Westbound,
29,Missouri,1005,1,12,152.4,,2,Westbound,
29,Missouri,1008,1,12,152.4,,4,Southbound,
29,Missouri,1010,1,12,152.4,,1,Eastbound,
29,Missouri,4036,1,12,152.4,,3,Northbound,
29,Missouri,4069,1,12,152.4,,4,Southbound,
29,Missouri,5000,1,12,152.4,,3,Northbound,
29,Missouri,5047,1,12,152.4,,1,Eastbound,
29,Missouri,5058,1,12,152.4,,3,Northbound,
29,Missouri,5081,1,12,152.4,,3,Northbound,
29,Missouri,5091,1,12,152.4,,3,Northbound,
29,Missouri,5393,1,11,152.4,,3,Northbound,
29,Missouri,5403,1,12,152.4,,1,Eastbound,
29,Missouri,5413,1,12,152.4,,1,Eastbound,
29,Missouri,5473,1,12,152.4,,2,Westbound,
29,Missouri,5483,1,12,152.4,,2,Westbound,
29,Missouri,5503,1,12,152.4,,4,Southbound,
29,Missouri,6067,1,12,152.4,,1,Eastbound,
29,Missouri,7054,1,12,152.4,,1,Eastbound,
29,Missouri,7073,1,12,152.4,,3,Northbound,
29,Missouri,A310,1,12,152.4,,2,Westbound,
29,Missouri,A320,1,12,152.4,,2,Westbound,
29,Missouri,A330,1,12,152.4,,2,Westbound,
29,Missouri,A340,1,12,152.4,,2,Westbound,
29,Missouri,A350,1,12,152.4,,2,Westbound,
29,Missouri,A351,1,12,152.4,,2,Westbound,
29,Missouri,A410,1,12,152.4,,3,Northbound,
29,Missouri,A411,1,12,152.4,,3,Northbound,
29,Missouri,A430,1,12,152.4,,3,Northbound,
29,Missouri,A601,1,12,152.4,,1,Eastbound,
29,Missouri,A602,1,12,305.0,,1,Eastbound,
29,Missouri,A603,1,12,152.4,,1,Eastbound,
29,Missouri,A604,1,12,152.4,,1,Eastbound,
29,Missouri,A605,1,12,305.0,,1,Eastbound,
29,Missouri,A606,1,12,152.4,,1,Eastbound,
29,Missouri,A607,1,12,152.4,,1,Eastbound,
29,Missouri,A608,1,12,152.4,,1,Eastbound,
29,Missouri,B310,1,12,152.4,,2,Westbound,
29,Missouri,B320,1,12,152.4,,2,Westbound,
29,Missouri,B330,1,12,152.4,,2,Westbound,
29,Missouri,B340,1,12,152.4,,2,Westbound,
29,Missouri,B350,1,12,152.4,,2,Westbound,
29,Missouri,B351,1,12,152.4,,2,Westbound,
29,Missouri,B410,1,12,152.4,,4,Southbound,
29,Missouri,B411,1,12,152.4,,4,Southbound,
29,Missouri,B430,1,12,152.4,,4,Southbound,
30,Montana,0113,1,12,152.4,,3,Northbound,
30,Montana,0114,1,12,152.4,,3,Northbound,
30,Montana,0115,1,12,152.4,,3,Northbound,
30,Montana,0116,1,12,152.4,,3,Northbound,
30,Montana,0117,1,12,152.4,,3,Northbound,
30,Montana,0118,1,12,152.4,,3,Northbound,
30,Montana,0119,1,12,152.4,,3,Northbound,
30,Montana,0120,1,12,152.4,,3,Northbound,
30,Montana,0121,1,12,152.4,,3,Northbound,
30,Montana,0122,1,12,152.4,,3,Northbound,
30,Montana,0123,1,12,152.4,,3,Northbound,
30,Montana,0124,1,12,152.4,,3,Northbound,
30,Montana,0502,1,12,152.4,,2,Westbound,
30,Montana,0503,1,12,152.4,,2,Westbound,
30,Montana,0504,1,12,152.4,,2,Westbound,
30,Montana,0505,1,12,137.0,,2,Westbound,
30,Montana,0506,1,12,152.4,,2,Westbound,
30,Montana,0507,1,12,152.4,,2,Westbound,
30,Montana,0508,1,12,152.4,,2,Westbound,
30,Montana,0509,1,12,152.4,,2,Westbound,
30,Montana,0560,1,12,152.4,,2,Westbound,
30,Montana,0561,1,12,152.4,,2,Westbound,
30,Montana,0805,1,12,152.4,,3,Northbound,
30,Montana,0806,1,12,152.4,,3,Northbound,
30,Montana,0901,1,12,152.4,,3,Northbound,
30,Montana,0902,1,12,152.4,,3,Northbound,
30,Montana,0903,1,12,152.4,,3,Northbound,
30,Montana,1001,1,12,152.4,,2,Westbound,
30,Montana,6004,1,12,152.4,,2,Westbound,
30,Montana,7066,1,12,152.4,,2,Westbound,
30,Montana,7075,1,12,152.4,,1,Eastbound,
30,Montana,7076,1,12,152.4,,1,Eastbound,
30,Montana,7088,1,12,152.4,,1,Eastbound,
30,Montana,8129,1,12,152.4,,1,Eastbound,
30,Montana,A310,1,12,152.4,,2,Westbound,
30,Montana,A320,1,12,152.4,,2,Westbound,
30,Montana,A330,1,12,152.4,,2,Westbound,
30,Montana,A350,1,12,152.4,,2,Westbound,
31,Nebraska,0113,1,12,152.4,,4,Southbound,
31,Nebraska,0114,1,12,152.4,,4,Southbound,
31,Nebraska,0115,1,12,152.4,,4,Southbound,
31,Nebraska,0116,1,12,152.4,,4,Southbound,
31,Nebraska,0117,1,12,152.4,,4,Southbound,
31,Nebraska,0118,1,12,152.4,,4,Southbound,
31,Nebraska,0119,1,12,152.4,,4,Southbound,
31,Nebraska,0120,1,12,152.4,,4,Southbound,
31,Nebraska,0121,1,12,152.4,,4,Southbound,
31,Nebraska,0122,1,12,152.4,,4,Southbound,
31,Nebraska,0123,1,12,152.4,,4,Southbound,
31,Nebraska,0124,1,12,152.4,,4,Southbound,
31,Nebraska,0902,1,12,152.4,,4,Southbound,
31,Nebraska,0903,1,12,152.4,,4,Southbound,
31,Nebraska,0904,1,12,152.4,,4,Southbound,
31,Nebraska,3018,1,12,152.4,,2,Westbound,
31,Nebraska,3023,1,12,152.4,,1,Eastbound,
31,Nebraska,3024,1,12,152.4,,2,Westbound,
31,Nebraska,3028,1,12,152.4,,4,Southbound,
31,Nebraska,3033,1,12,152.4,,3,Northbound,
31,Nebraska,4019,1,12,152.4,,1,Eastbound,
31,Nebraska,5052,1,12,152.4,,3,Northbound,
31,Nebraska,6701,1,12,152.4,,3,Northbound,
31,Nebraska,6702,1,12,152.4,,1,Eastbound,
31,Nebraska,7005,1,12,152.4,,1,Eastbound,
31,Nebraska,7017,1,12,152.4,,2,Westbound,
31,Nebraska,7040,1,11,152.4,,1,Eastbound,
31,Nebraska,7050,1,12,152.4,,2,Westbound,
31,Nebraska,A410,1,12,152.4,,4,Southbound,
31,Nebraska,A430,1,12,152.4,,4,Southbound,
31,Nebraska,B410,1,12,152.4,,1,Eastbound,
31,Nebraska,B430,1,12,152.4,,1,Eastbound,
31,Nebraska,C410,1,12,152.4,,1,Eastbound,
31,Nebraska,C430,1,12,152.4,,1,Eastbound,
32,Nevada,0101,1,12,152.4,,1,Eastbound,
32,Nevada,0102,1,12,152.4,,1,Eastbound,
32,Nevada,0103,1,12,152.4,,1,Eastbound,
32,Nevada,0104,1,12,152.4,,1,Eastbound,
32,Nevada,0105,1,12,152.4,,1,Eastbound,
32,Nevada,0106,1,12,152.4,,1,Eastbound,
32,Nevada,0107,1,12,152.4,,1,Eastbound,
32,Nevada,0108,1,12,152.4,,1,Eastbound,
32,Nevada,0109,1,12,152.4,,1,Eastbound,
32,Nevada,0110,1,12,152.4,,1,Eastbound,
32,Nevada,0111,1,12,152.4,,1,Eastbound,
32,Nevada,0112,1,12,152.4,,1,Eastbound,
32,Nevada,0201,1,12,152.4,,1,Eastbound,
32,Nevada,0202,1,14,152.4,,1,Eastbound,
32,Nevada,0203,1,14,152.4,,1,Eastbound,
32,Nevada,0204,1,12,152.4,,1,Eastbound,
32,Nevada,0205,1,12,152.4,,1,Eastbound,
32,Nevada,0206,1,14,152.4,,1,Eastbound,
32,Nevada,0207,1,14,152.4,,1,Eastbound,
32,Nevada,0208,1,12,152.4,,1,Eastbound,
32,Nevada,0209,1,12,152.4,,1,Eastbound,
32,Nevada,0210,1,14,152.4,,1,Eastbound,
32,Nevada,0211,1,14,152.4,,1,Eastbound,
32,Nevada,0259,1,12,152.4,,1,Eastbound,
32,Nevada,1020,1,12,152.4,,4,Southbound,
32,Nevada,1021,1,12,152.4,,2,Westbound,
32,Nevada,1030,1,12,152.4,,4,Southbound,
32,Nevada,2027,1,12,152.4,,1,Eastbound,
32,Nevada,3010,1,12,152.4,,2,Westbound,
32,Nevada,3013,1,12,152.4,,2,Westbound,
32,Nevada,7000,1,12,152.4,,1,Eastbound,
32,Nevada,7084,1,12,152.4,,3,Northbound,
32,Nevada,A310,1,12,152.4,,2,Westbound,
32,Nevada,A320,1,12,152.4,,2,Westbound,
32,Nevada,A330,1,12,152.4,,2,Westbound,
32,Nevada,A350,1,12,152.4,,2,Westbound,
32,Nevada,A351,1,12,152.4,,2,Westbound,
32,Nevada,A352,1,12,152.4,,2,Westbound,
32,Nevada,A410,1,12,152.4,,2,Westbound,
32,Nevada,A420,1,12,152.4,,2,Westbound,
32,Nevada,A430,1,12,152.4,,2,Westbound,
32,Nevada,A451,1,12,61.0,,1,Eastbound,
32,Nevada,A452,1,12,61.0,,1,Eastbound,
32,Nevada,A453,1,12,61.0,,1,Eastbound,
32,Nevada,A454,1,12,63.0,,1,Eastbound,
32,Nevada,A455,1,12,62.0,,1,Eastbound,
32,Nevada,A456,1,12,61.0,,1,Eastbound,
32,Nevada,A457,1,12,61.0,,1,Eastbound,
32,Nevada,A458,1,12,63.0,,1,Eastbound,
32,Nevada,A459,1,12,62.0,,1,Eastbound,
32,Nevada,A460,1,12,61.0,,1,Eastbound,
32,Nevada,A461,1,12,62.0,,1,Eastbound,
32,Nevada,A462,1,12,62.0,,1,Eastbound,
32,Nevada,A463,1,12,61.0,,1,Eastbound,
32,Nevada,A464,1,12,61.0,,1,Eastbound,
32,Nevada,B310,1,12,152.4,,1,Eastbound,
32,Nevada,B320,1,12,152.4,,1,Eastbound,
32,Nevada,B330,1,12,152.4,,1,Eastbound,
32,Nevada,B340,1,12,152.4,,1,Eastbound,
32,Nevada,B350,1,12,152.4,,1,Eastbound,
32,Nevada,C310,1,12,152.4,,1,Eastbound,
32,Nevada,C320,1,12,152.4,,1,Eastbound,
32,Nevada,C330,1,12,152.4,,1,Eastbound,
32,Nevada,C350,1,12,152.4,,1,Eastbound,
33,New Hampshire,1001,1,12,152.4,,1,Eastbound,
34,New Jersey,0501,1,12,152.4,,2,Westbound,
34,New Jersey,0502,1,12,152.4,,2,Westbound,
34,New Jersey,0503,1,12,152.4,,2,Westbound,
34,New Jersey,0504,1,12,152.4,,2,Westbound,
34,New Jersey,0505,1,12,152.4,,2,Westbound,
34,New Jersey,0506,1,12,152.4,,2,Westbound,
34,New Jersey,0507,1,12,152.4,,2,Westbound,
34,New Jersey,0508,1,12,152.4,,2,Westbound,
34,New Jersey,0509,1,12,152.4,,2,Westbound,
34,New Jersey,0559,1,12,152.4,,2,Westbound,
34,New Jersey,0560,1,12,152.4,,2,Westbound,
34,New Jersey,0901,1,12,152.4,,1,Eastbound,
34,New Jersey,0902,1,12,152.4,,1,Eastbound,
34,New Jersey,0903,1,12,152.4,,1,Eastbound,
34,New Jersey,0960,1,12,152.4,,1,Eastbound,
34,New Jersey,0961,1,12,152.4,,1,Eastbound,
34,New Jersey,0962,1,12,152.4,,1,Eastbound,
34,New Jersey,1003,1,12,152.4,,3,Northbound,
34,New Jersey,1011,1,12,152.4,,1,Eastbound,
34,New Jersey,1030,1,12,152.4,,4,Southbound,
34,New Jersey,1031,1,12,152.4,,3,Northbound,
34,New Jersey,1033,1,12,152.4,,4,Southbound,
34,New Jersey,1034,1,12,152.4,,4,Southbound,
34,New Jersey,1638,1,12,152.4,,3,Northbound,
34,New Jersey,4042,1,12,152.4,,3,Northbound,
34,New Jersey,6057,1,13,152.4,,4,Southbound,
35,New Mexico,0501,1,12,152.4,,1,Eastbound,
35,New Mexico,0502,1,12,152.4,,1,Eastbound,
35,New Mexico,0503,1,12,152.4,,1,Eastbound,
35,New Mexico,0504,1,12,152.4,,1,Eastbound,
35,New Mexico,0505,1,12,152.4,,1,Eastbound,
35,New Mexico,0506,1,12,152.4,,1,Eastbound,
35,New Mexico,0507,1,12,152.4,,1,Eastbound,
35,New Mexico,0508,1,12,152.4,,1,Eastbound,
35,New Mexico,0509,1,12,152.4,,1,Eastbound,
35,New Mexico,0901,1,12,152.4,,1,Eastbound,
35,New Mexico,0902,1,12,152.4,,1,Eastbound,
35,New Mexico,0903,1,12,152.4,,1,Eastbound,
35,New Mexico,0959,1,12,152.4,,1,Eastbound,
35,New Mexico,1002,1,12,152.4,,1,Eastbound,
35,New Mexico,1003,1,12,152.4,,1,Eastbound,
35,New Mexico,1005,1,12,152.4,,3,Northbound,
35,New Mexico,1022,1,12,152.4,,3,Northbound,
35,New Mexico,1112,1,12,152.4,,1,Eastbound,
35,New Mexico,2006,1,12,152.4,,3,Northbound,
35,New Mexico,2007,1,12,152.4,,3,Northbound,
35,New Mexico,2118,1,13,152.4,,2,Westbound,
35,New Mexico,3010,1,12,152.4,,2,Westbound,
35,New Mexico,6033,1,12,152.4,,3,Northbound,
35,New Mexico,6035,1,12,152.4,,1,Eastbound,
35,New Mexico,6401,1,12,152.4,,1,Eastbound,
36,New York,0801,1,12,152.4,,1,Eastbound,
36,New York,0802,1,12,152.4,,1,Eastbound,
36,New York,0859,1,12,152.4,,1,Eastbound,
36,New York,1008,1,12,152.4,,1,Eastbound,
36,New York,1011,1,12,152.4,,4,Southbound,
36,New York,1643,1,12,152.4,,3,Northbound,
36,New York,1644,1,12,152.4,,2,Westbound,
36,New York,4017,1,12,152.4,,2,Westbound,
36,New York,A310,1,12,152.4,,3,Northbound,
36,New York,A320,1,12,152.4,,3,Northbound,
36,New York,A321,1,12,152.4,,3,Northbound,
36,New York,A330,1,12,152.4,,3,Northbound,
36,New York,A331,1,12,152.4,,3,Northbound,
36,New York,A340,1,12,152.4,,3,Northbound,
36,New York,A350,1,12,152.4,,3,Northbound,
36,New York,B310,1,12,152.4,,2,Westbound,
36,New York,B320,1,12,152.4,,2,Westbound,
36,New York,B330,1,12,152.4,,2,Westbound,
36,New York,B331,1,12,152.4,,2,Westbound,
36,New York,B340,1,12,152.4,,2,Westbound,
36,New York,B350,1,12,152.4,,2,Westbound,
36,New York,B351,1,12,152.4,,2,Westbound,
36,New York,B352,1,12,152.4,,2,Westbound,
36,New York,B353,1,12,152.4,,2,Westbound,
36,New York,B354,1,12,152.4,,2,Westbound,
37,North Carolina,0201,1,12,152.4,,4,Southbound,
37,North Carolina,0202,1,14,152.4,,4,Southbound,
37,North Carolina,0203,1,14,152.4,,4,Southbound,
37,North Carolina,0204,1,12,152.4,,4,Southbound,
37,North Carolina,0205,1,12,152.4,,4,Southbound,
37,North Carolina,0206,1,14,152.4,,4,Southbound,
37,North Carolina,0207,1,14,152.4,,4,Southbound,
37,North Carolina,0208,1,12,152.4,,4,Southbound,
37,North Carolina,0209,1,12,152.4,,4,Southbound,
37,North Carolina,0210,1,14,152.4,,4,Southbound,
37,North Carolina,0211,1,14,152.4,,4,Southbound,
37,North Carolina,0212,1,12,152.4,,4,Southbound,
37,North Carolina,0259,1,12,152.4,,4,Southbound,
37,North Carolina,0260,1,14,152.4,,4,Southbound,
37,North Carolina,0801,1,10,152.4,,3,Northbound,
37,North Carolina,0802,1,10,152.4,,3,Northbound,
37,North Carolina,0859,1,10,152.4,,3,Northbound,
37,North Carolina,0901,1,12,152.4,,3,Northbound,
37,North Carolina,0902,1,12,152.4,,3,Northbound,
37,North Carolina,0903,1,12,152.4,,3,Northbound,
37,North Carolina,1006,1,12,152.4,,1,Eastbound,
37,North Carolina,1024,1,12,152.4,,4,Southbound,
37,North Carolina,1028,1,12,152.4,,3,Northbound,
37,North Carolina,1030,1,12,152.4,,4,Southbound,
37,North Carolina,1040,1,12,152.4,,1,Eastbound,
37,North Carolina,1352,1,12,152.4,,4,Southbound,
37,North Carolina,1645,1,12,152.4,,2,Westbound,
37,North Carolina,1801,1,12,152.4,,2,Westbound,
37,North Carolina,1802,1,12,152.4,,3,Northbound,
37,North Carolina,1803,1,12,152.4,,1,Eastbound,
37,North Carolina,1814,1,12,152.4,,2,Westbound,
37,North Carolina,1817,1,12,152.4,,4,Southbound,
37,North Carolina,1992,1,12,152.4,,4,Southbound,
37,North Carolina,2819,1,12,152.4,,4,Southbound,
37,North Carolina,2824,1,12,152.4,,4,Southbound,
37,North Carolina,2825,1,12,152.4,,2,Westbound,
37,North Carolina,3008,1,14,152.4,,1,Eastbound,
37,North Carolina,3011,1,12,152.4,,3,Northbound,
37,North Carolina,3044,1,12,152.4,,4,Southbound,
37,North Carolina,3807,1,12,152.4,,3,Northbound,
37,North Carolina,3816,1,12,152.4,,3,Northbound,
37,North Carolina,5037,1,12,152.4,,2,Westbound,
